audiocap_id,youtube_id,start_time,caption
16141,5cTPQn6VMHU,30,Pig oinking with wind chimes blowing in background
16140,5cSINu05DHI,20,"Water flowing from faucet, followed by splashing sounds"
36732,GCETAb5PT7I,0,A faucet opens up and water pours out into a basin loudly nearby
17238,67XyWWlDjJA,30,An artillery gun is fired loudly three times
17239,67_FrupcCS4,0,Faint vibrations mixed with snoring
17236,67XfgnCJia0,20,Infant baby crying
17237,67Xie3lYbzw,500,A crowd of people laugh and clap
17234,67RFy593UvY,80,Birds chirping in the distance
17235,67RHduPFMcI,60,A person is screaming in the background then a woman chuckles and laughs
17232,67NrNgStyLc,0,A bike being drive at top speed
17233,67PwgdMI4eQ,150,High pitched screeching and scraping
17230,67NO3Hp-yG8,11,Helicopter propellers are running as a woman talks
17231,67NYH3dKEd4,24,An animal makes a whimpering noise
90952,qtk3YLUhbK8,290,A large amount of liquid flows while a woman talks
90953,qtkJkSFNR3M,30,Speech followed by gun fire
60538,VriyzpNyAoQ,30,A music is played then a man talks while it is raining
90957,qu-ULdqlpNY,160,Girls are giggling and talking
90955,qtwsWW52VEY,40,An aircraft engine operates in the distance and a click occurs
36736,GCFITdhrss8,40,An engine works followed by a gun being fired several times
64690,YkxxnlvB3mk,20,Ocean waves crashing and wind blowing into a microphone
64691,Ykzc0bXbKhk,150,Crumpling and crinkling with a person talking
60537,VrhyHN7D1xM,19,A toilet flushes while bugs are buzzing and frogs are croaking in the background
60536,Vrh7qRAKzqs,40,Helicopter whirring and receding into the distance
36737,GCMk4_tFk70,50,A man talks while moving wood objects
89367,pgBKCOBreB0,0,Loud musical horn then vehicle zooming by then male voice
11698,3iPlzo1gZ9o,160,A single loud sneeze
11699,3iQ-UUE8MZE,30,Some wet smacking followed by multiple gunshots then whistling
11697,3iLiEfZGVKg,30,"Metal clacking and scraping occur, and an adult female speaks"
11694,3iKaVJsj6co,30,"A crowd of people are yelling and clapping, thumping occurs, and an adult male speaks in the foreground"
11695,3iLFKeR5Q_s,20,Fast sewing machine noise
11692,3iGkdWGDGf8,80,Racing car engine shifting gears
11693,3iJ6TcYh80s,15,An engine is revving loudly
11690,3iBBk9-qNJo,100,A man talks over a stream
82937,kubz8ovpTMU,30,"A baby cries nearby, and then cries louder"
82935,kuSwytbvSOE,30,Artillery fire and men speaking
82930,kuHl2QzQrKU,50,A few people having a conversation together as water trickles in the background
89363,pg4HbzuxCIE,27,A kid cries followed by a woman talking
46157,MEXTa3e8PpQ,50,Person whistling
5370,18_NoOxN8aA,0,An engine revs loudly
82939,kuhLt_FCQhc,50,Birds tweet and a man talks while insects fly
46152,MENLaOTQn_E,30,Birds chirping and ducks quacking with water lightly splashing
27918,BIMT2IAxYck,30,A man and child are speaking with wind noise in the background
69114,aq1YZT3H9R8,240,Man talks and closes metal door followed by another man talking
69110,apx2TgB3Pq0,20,Railroad crossing beeping train passing and blows horn
64347,YW5nSVMJ4lM,8,Humming of distant engines with a woman speaking
27910,BI6GglxHa5E,30,Food frying is followed by a woman narrating her cooking
27911,BI7gbKbxMe0,120,"A loud siren, horns then getting softer"
27912,BI9iK5HIWEY,70,The water splashing and baby voice
27913,BIAkLC-gy2Y,250,A helicopters' engine and blades drown out a man speaking
27914,BIESNhxlLrc,30,A man is making a speech with a megaphone
27915,BIEba1DBdgQ,200,An engine reviving followed by a male speaking on a loud speaker
27916,BIHYNTH5lBE,30,"Strong wind is blowing, during which a motor vehicle approaches and an adult male is speaks"
27917,BIH_O-Pb9NQ,30,A heart beating and wrestling water
43080,KDtWoT5sBNw,21,"A woman talks, and then an item explodes in the distance, followed by screams"
99359,xK0pH0F3Zos,70,A man speaking followed by gears cranking and a motorbike engine starting up
101051,yf9i1eHYjp0,80,Clanking and muffled speech with brief baaing
53919,RLUk6xR9C3Q,210,A man speaking alongside water softly trickling followed by a train running on railroad tracks and a train horn blowing
43081,KDwDtgg9Vi8,24,A speedboat is racing through the water
99353,xJhyblfAnOU,250,Someone sprays water from a compressor
99352,xJfo1ShqcGM,20,Car engines revving vehicle skid very loudly nearby
99357,xJzrM3j9LEY,0,A man speaks while water runs
99356,xJvApernoL4,0,Muffled sound with dog snoring twice a few seconds apart
101157,ykWBEwoX3BU,4,An engine running consistently with distant speech and laughter
97607,w04kMTd4y4E,230,"With vehicular traffic present in the background, a large motor vehicle engine runs and fades away, followed by an approaching second large motor vehicle engine, and an adult male speaks briefly as the second engine passes by and fades"
97606,w02RC-xStmI,0,Man snoring and groaning
97602,w-toCJNphwI,350,Wind blows and waves crash while a man speaks
97601,w-rWSmCANHY,320,"An airplane approaches, followed by a musical whoosh effect"
97600,w-oSwpsXIuU,20,Multiple people laughing
42726,K-UXc7jlWAA,20,A small engine is running continuously close by
97609,w083KSR2_xY,270,Applause with brief male speech
45719,Lwf1t0p3KIk,200,A woman laughing then a glass clanking followed by a man talking and a person burping ending with a man speaking
45712,LwPC69GhUmE,340,Crinkling with a woman speaking
100112,xucqAhqR07E,10,A person is typing on a computer keyboard
45710,LwO3ZwQyjfU,190,"A door opens as wind blows, and then a man talks loudly nearby"
45711,LwOyN-Q30u0,12,Water boat racing by and person speaking on loud speaker
9238,2hfcKN22z1g,30,An engine revving and then accelerating
9239,2hhV71cuWHg,30,Liquid is spraying and objects are clanking together
9234,2hahuIUm410,40,"Metal scraping and thumping, clattering, and hissing are present"
9235,2hbnyEP6Uuk,30,"Water is splashing and gurgling, an adult male and female speak, and children are playing and laughing"
9236,2hcY8kXQj60,290,Train horn blows while chugging along tracks
9237,2hcd7iT63qs,30,People speaking in a motorboat
9230,2hWpvbxqUMk,16,Small electronic scratching
9231,2hYNQDynVrY,20,A male voice is heard speaking before a loud roaring noise
9232,2hYSTLfBPSo,20,Dishes banging followed by speech
9233,2h_F8niDeKA,30,People are talking and a dog barks
54805,RxGxwXbONFc,100,"Waves are breaking on the shore, and wind is blowing"
54801,Rx-ymL0oMNE,0,"People talk nearby while music plays in the distance, and then dishware clanks"
80261,iwt62abPCCA,0,A whirring up and down sound
78202,hSRn74XdtzY,20,"A synthetic frog croak occurs rhythmically while real frogs are croaking and crickets are chirping in the background, then music begins to play and the synthetic frog croaks are in rhythm with the music"
78204,hSfb0ulHbkw,30,Mechanical humming followed by a woman speaking and a dog panting
101052,yfEAbXFTn-0,70,An engine accelerating rapidly with brief male speech
12349,3zEcQNWZK1k,8,"A male voice cajoles repeatedly, while a dog barks and growls"
12348,3zE2MIGxFOk,30,An object is repeatedly and forcefully submerged in liquid
62973,X_MxK_qkW4M,180,Music playing while a person is walking and gunshots are fired
62972,X_L83aEspDE,0,A crowd of people applauding
62975,X_R6unqzh7U,180,Vehicles revving and moving away
80263,ix6DL7Uqkzc,30,A clock ticking
62976,X_RJ3emCaw4,50,A man speaks as water is trickling
12341,3yxrcjvnQSQ,30,Clicking noises and a toilet flushing
12340,3yw7ZInq43w,1,A woman talks followed by barking
12343,3yz5pwBpdEs,20,A woman speaking and a motorcycle starting
12342,3yz-1VikB6k,30,People speaking and horse hooves clip-clopping in the background
12345,3zBBVb25jSA,6,"A small motorized vehicle runs, a man speaks, wind blows"
12344,3z9hp4KPcuY,30,A horse is slowing walking and people are talking
12347,3zCI4li7fe0,30,Woman giving a speech
12346,3zBmMUWglmY,100,"Metal scraping is present, and an adult male speaks"
10277,37VxMw1t5IM,30,A man delivers a speech
10276,37VtG80p5rY,30,A man is speaking and water is trickling
10275,37Upn7rqtvY,25,A man speaking while it is raining
10274,37Rlm80QkyM,20,A person whistling
10273,37PJUIBaIS0,30,"Small engine revving, shifting then revving higher"
10272,37P979OAT58,30,People are talking and a car passes by
10271,37LIS09-M14,190,"A man speaks, plastic crinkles"
10270,37JXqAL3c9Y,0,DOG GROWLING WITH A MAN TALKING THEN THE DOG GROWLING LOUDER
101055,yfOIXkYrgEY,30,Leaves rustling and birds chirping in the background
10279,37bXhxNTyJE,30,Clip-clopping and speech
10278,37YQUC1esI0,210,A crowd clapping and whistling cheerfully
63370,Xq_525nobSc,30,A man speaks excitedly
63378,Xqp3XENea2g,40,A person walks across wood and faintly speaks
48650,NpK5DsRkpyk,9,An implosion takes place and then a sizzle noise followed by a bird quacking
1503,-ZoDTivLPpI,30,An engine that is being revved at a high number of rotations which is then left to idle
21549,8AcsDy0H6WI,590,A power drill is in use and a man murmurs a little
21548,8AbCp_xD_OU,190,Birds are chirping and wind is lightly blowing
62379,XBO2AQQcR5Q,20,A person whistling followed by water lightly splashing and trickling
21541,8AP6BgM6E90,210,A man is vocalizing something followed by a dog barking in response and birds chirping in the background
21540,8ANL4Z5COTo,170,A man is speaking something outside while birds are chirping in the background
21543,8AUjjaMvxdw,30,A low explosion and a man and woman are speaking
21542,8AUe4VGjmlQ,0,A train is idling and blows its horn than a group of people speak in unison
21545,8AVztYoEXkY,30,A young child is talking in a whiny voice
21544,8AVnBtJNck8,80,Men talk loudly and robotic ally and then a loud burp
21547,8AanstIrz9M,11,Emergency vehicle sirens are passing by a street
21546,8AaD27AKnrc,230,An airplane engine running and lever cranking
20494,7dMncnNBRpY,30,A woman speaks clearly
20495,7dMxxfAKvbM,30,People are conversing and a long high pitched beep goes off
20496,7dNJWByoz10,30,A dog is panting heavily and something is scraping against a surface
20497,7dP4ahOgV10,140,A man speaks and sands a piece of wood
20490,7dFcyKcvtfk,30,Birds chirping and water gurgling are followed by wind noise
20491,7dGdVl_3c6A,20,A young boy is burping and talking
20492,7dH0WQZEpZQ,30,A cat is meowing softly several times
20493,7dK7_x9tYFs,60,A sewing machine is beeping and slowly being used then used a little faster
68441,aMTzGh4j_dQ,440,Television is playing as a person moves dishes and silver and speaks
20498,7dUjeTRWask,50,Loud sirens screaming
20499,7dXnncNtvp0,30,Water is sprayed several times quickly
68445,aMdPNx3Z6kQ,40,Wasp and man yelling
68444,aMdFx6j3L2E,40,Snoring is occurring in a quiet environment
26791,AjYdYmVV22w,10,A motor revs and a young man speaks before four short beeps
26790,AjXQTSc-Igg,30,"Emergency sirens, engine revving and yelling"
26792,Aj_SteyBpQE,110,Airplane engine running
26795,Aj_svaVG2Bs,40,Applause followed by a man speaking and crumpling
26794,Aj_mJV9GJYk,30,Loud pops and rustling
26797,AjdP_JDiRkQ,20,Quick typing on a keyboard
26796,AjbyESmmyts,70,A child is coughing and speaking
26799,AjlVLaQeUoM,0,Music plays and stops then people start screaming
26798,AjjPSyKhXUI,30,A vehicle engine taking some time to start
44448,L6nwJfH-2LE,30,A helicopter whirs as it starts up the engines
24322,9YiF09pnPx8,10,Smooth music as a door clanks open and clanks while closing
24323,9YjdJOKzKk8,30,Tapping noise followed by a burp and sudden laughter
2978,0BRfw4i72hw,30,An adult male is speaking and a vehicle motor is running
2979,0BSZPjN2XzM,30,A baby is crying and an adult female is speaking
24326,9Ymd0o949Lc,19,Engine running continuously
24327,9Yna-X_SrYk,28,Birds chirp quietly followed by a person speaking
24324,9Yjg7ZGpbwQ,30,A woman and a boy are speaking loudly followed by an explosion
24325,9YkOcQyUbKY,90,"Loud, continuous snoring"
2972,0BI9tPQJIxo,250,The sound of a sewing machine in operation followed by the voice of a female Chinese operator
2973,0BLiYNtFSjA,30,A rhythmic clip-clop sound is present
2970,0BEX3P5J80U,80,Creaking and then crinkling
2971,0BF2cR9KkeY,30,A man starting to speak and mumbling and stuttering
2976,0BQ0k2sFOzQ,160,Car motor revs up and then idles followed by a rubbing noise
2977,0BQmpaiVrtQ,60,Several beeps are heard increasing in octave
2974,0BMbA9wcc0s,30,"Animal noises, barking followed by a man's voice"
2975,0BOeMRA404I,70,Loud rain with heavy wind
62395,XCGvXeuo7Is,290,A bus approaches and passes
68990,aks77rdQz-U,40,A bus engine accelerating followed by a sports' vehicle revving as a woman and man talk in the background
62397,XCQMxMtcKBg,330,Humming with a man speaking and some hissing g
68994,al1nyhgJM9g,340,Hissing and vibrations with a faint whistle
68997,al801VjCvn0,30,"A man talks, and then an object wipes on a surface"
68999,alBeVZbUig0,30,Wind blows and a motor runs
68998,al89crXNtjg,180,Water rushes down a stream
74720,ew_bD45aW5A,10,Airplane wind noise with people talking
62398,XCViD_p8rA0,30,Ticking of a clock with distant humming
65135,Z3aLt6iQ-KM,50,Several church bells ringing loudly
1506,-ZqAmeo9xl8,30,People faintly talking
79153,i7lTOxQ3JtM,30,A race car engine revs loudly
79152,i7kfKu45lRY,30,Steam hisses loudly followed by a series of a chug-chug sounds while people yell faintly in the background
79151,i7g-wAi4K5k,10,"People laugh, followed by a goat bleating loudly, after which people laugh more"
79150,i7Zfa7vYI5g,12,The hissing of a spray machine is continuous and the engine buzzes the whole time
79155,i7pSyBUtCeE,30,A young woman is talking and the rumble of a truck goes by squeaking at the end
79154,i7mmuAgJ5vo,11,A female voice talks as a duck squeaks and chickens cluck in the background
24498,9dyA0yt-M4s,30,A man giving a speech
24499,9e-JP9WCa3I,30,Cat meowing continuously
54114,RU4NhNlBfsI,50,A kid talks and plays with something with buttons and ends with getting it turned on and it beeping
54112,RTg1voeoRWE,320,Some liquid flows slowly
1507,-ZrFfJI1kOw,0,Car going around corner real fast skidding tires
54110,RTbRjlh2-iw,30,A machine runs and a man speaks
24490,9diGUclsK2A,0,Engine chugging followed by revving
24491,9dj6mpZZKOk,460,Rustling and light wind
24493,9dtN625Ez7I,30,"Mid frequency echo and vibration of a bell clanking, chiming and ringing"
24495,9dtkH6NzgHI,14,Clanking followed by vehicle starting
24496,9dxT2iUOiLM,17,Train horn honking followed by train chugging by and bells ringing
24497,9dy7bRuh4g0,0,Engine running and crowd cheering followed by commentating
34468,EnuvbweXBHo,380,"An adult female speaking, followed by electronic beeping"
51885,PwF-GSTC9-4,140,Typing on a computer keyboard
1504,-Zpj-B_JSD8,210,Man speaking in background followed by gun shot
34465,EnlCE23XQRY,90,Motorcycle running repeatedly revving engine
34467,Enq6kC0FmS8,30,A beep sounds constantly
35733,FaKfO55jZII,0,A man speaks and then a car horn blows
35731,FaFHZ32mKy8,30,A woman talks while metallic objects are tapped
35730,FaEvKSAuI2A,30,Horses trotting as a man speaks followed by another man yelling
29220,BxIXSyAWPAI,220,A group speaking and murmuring with brief screeching in the background
60565,VskjwaM0Poo,30,A machines beep rapidly and a radio crackles
51566,Pih-ZJhlsoU,30,"A man talks, and then a baby cries nearby, after which a man talks again"
51567,PiiAvkdv3JA,30,A man talks over a large crowd of people yelling and singing
23569,9AmurOYkjTs,110,Fast siren and people rapidly speaking foreign language
